レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
5087,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,Mami Leclair,2026-01-11T11:59:42.547Z,"今日は弟のお通夜をお世話いただきありがとうございました。
細かいお心使いありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pGMmVXRkNRVnBxUmtkV1dUUjVYMFJpYkRod1dYYxAB
5088,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,寺村信男,2026-01-11T11:59:27.879Z,会場はこじんまりしていましたが、とても美しく落ち着いた雰囲気でとてもよかったです。,,Ci9DQUlRQUNvZENodHljRjlvT2tGME9UWmFWVkJQVFV4V05VTnFka2RtT1dFdGJtYxAB
5089,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,寺村篤毅,2026-01-11T11:55:37.636Z,"親族（従兄弟）の通夜でお世話になりました。
綺麗な施設。丁寧な対応。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2t0WlNFaGpTVXRPT0VacVpqazRhVkpJYlZKaVNrRRAB
5090,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,Gerard Leclair,2026-01-11T11:53:07.835Z,今日はありがとう御座いました。綺麗なお花をたくさん飾って頂きありがとう御座いました。,,Ci9DQUlRQUNvZENodHljRjlvT2xaV05ubFVhMTlrUzJnMk5qQnJlR1ptY2xGbVYxRRAB
5091,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,鈴木亮平,2026-01-10T02:34:15.194Z,きれいでよかった,,Ci9DQUlRQUNvZENodHljRjlvT25WcVYwSmlUUzFIZVVaekxVcDVVWEJGZGtGVFFuYxAB
5092,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,井上風河,2026-01-10T02:33:19.151Z,"とても丁寧な対応してくださりスムーズに進行して下さいました。
おせわになりました。",,Ci9DQUlRQUNvZENodHljRjlvT2pacWJXaDZWV0kzTUhsMlUxZGpaVVZtVDNCNmJFRRAB
5093,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,E,2026-01-10T01:05:59.138Z,"綺麗で良かったです
お世話になりました",,Ci9DQUlRQUNvZENodHljRjlvT2xNMU16RnBjbEJpWlhwWVdtVTRWelpZTFUxeE1rRRAB
5094,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,すずこ,2026-01-10T01:03:23.844Z,"とてもキレイな斎場で、営業の方、湯灌して頂いた方、式場の担当の方皆様親身に対応して頂きとても満足です。

この式場で葬儀をできた事に感謝しているので、みなさんにもオススメしたいです。",,Ci9DQUlRQUNvZENodHljRjlvT2kwMFFrdEdUSE53WkdaYVZGcEpVRzFVWmsxbVEwRRAB
5095,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,Takehisa Shimogo,2026-01-10T00:32:12.564Z,"義父の葬儀で利用させて頂きました。とても落ち着いた雰囲気でのんびりとお見送りをする事ができました。
葬儀のプランナーさんも丁寧で喪主の要望をちゃんとくみ取り、満足の行く式でした。",,Ci9DQUlRQUNvZENodHljRjlvT2pkd2FURmFkSGhRVDNkVmJtcFhRMFZJZDNWMGFHYxAB
5096,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,下郷雅世,2026-01-09T10:59:44.268Z,"営業担当の方、湯灌担当の方、式場の担当の方の対応がどれも全て素晴らしく、とても満足しています。急なお葬式になった為、会員の登録をしてカードがまだ届いていなかったのに、会員価格を適用して頂いて感謝しています。
新しい施設でとてもきれいな式場なので、オススメします。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2tKamVGVnpiM0JLVVdoWWFuUndRaTEyVERBMVkxRRAB
5097,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,松田勝,2026-01-07T06:58:45.021Z,大変親切でありがとうございました,,Ci9DQUlRQUNvZENodHljRjlvT25jNVdUWnZTRE53YVdaYUxYVlNaRlpFV0UwMVIyYxAB
5098,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,森葉玖亜,2026-01-26T05:56:05.452Z,凄く対応が良かった,,Ci9DQUlRQUNvZENodHljRjlvT2xWNVRsOHpZa0Z5Y2pSTVpGUXRUMUV5Tm1WdVpYYxAB
5099,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,大友ひらり,2026-01-07T06:53:51.574Z,"大変しせつでした。
ありがとうございました",,Ci9DQUlRQUNvZENodHljRjlvT2t0RlVHdFJOalJ1U1dSSVlUSmhNSGxvVW1WSFoyYxAB
5100,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,松田里美,2026-01-07T06:53:03.764Z,とてもいいお葬式ができて良かったです。ありがとうございました,,Ci9DQUlRQUNvZENodHljRjlvT2kxWFpFeEhVbFZtVjNsUlYyNXNUVWRHZGs1ek1VRRAB
5101,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,佐野翔也,2026-01-07T06:52:29.317Z,ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT205S1gyWk5OVUZLUzJkeVpteERSVEIzV2psMGVrRRAB
5102,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,タエ,2026-01-06T08:07:11.715Z,初めて利用させていだだきましたが、綺麗な施設で和やかに送り出すことができました。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2poT1ZsTlNkbU5mWVdwNVdXeDFPVXBIYm5oSFdYYxAB
5103,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,柳原陸斗,2026-01-06T01:35:16.540Z,広いし綺麗だった,,Ci9DQUlRQUNvZENodHljRjlvT2tNMGMyOUVhWFpwWDNaNVJtVTRhMlJvWm5nMmVYYxAB
5104,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,ゆき,2026-01-06T01:35:15.329Z,すごくキレイでとても親切にしていただきました。,,Ci9DQUlRQUNvZENodHljRjlvT2poNlZHTTNhSE50Tld3MFpFeERjRlpWU0U5NGNuYxAB
5105,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,そ,2026-01-06T01:32:59.333Z,"叔父の葬儀の際にお願いしました。
ホールは全体的に綺麗で、スタッフの方の対応も丁寧でした。
お世話になりました。",,Ci9DQUlRQUNvZENodHljRjlvT25odldFcEtOa3QxY2tReVRVOVBUbmRqTmt3elJFRRAB
5106,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,昌紀,2026-01-01T15:14:33.473Z,"母の家族葬で今回、お世話になっています。
スタッフの方々が非常に御親切にして下さり
大変ありがたく思っております。
家に安置している際にも、ドライアイスを交換しに来て頂いたスタッフの女性も、優しくお話しを聞いて下さり、本当にありがたく思いました。
現在、お通夜中で、明日は葬儀ですが、今の段階で非常に満足しています。
生前の母の希望で、こちらでお世話になる事になりましたが、本当に良かったと思います。",,Ci9DQUlRQUNvZENodHljRjlvT2tGRlpVc3pkV2RqZGxWTGJUTkVMVVl3V25ZNVVGRRAB
5107,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,富永祐輝,2025-12-31T04:58:19.072Z,とてもいいお葬式をありがとうございました,,Ci9DQUlRQUNvZENodHljRjlvT25VeU1GQk9OVE5qTUZKVFJHa3RaWFZXY21ST0xYYxAB
5108,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,柴ちゃん,2025-12-31T04:58:16.555Z,ありがとうございました,,Ci9DQUlRQUNvZENodHljRjlvT21ac04yMURNbU5FTkV0dE9GVllWbVZEYWxCcVNHYxAB
5109,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,大河内靖万,2025-12-31T04:51:27.473Z,今回もお世話になりありがとうございました。,,ChZDSUhNMG9nS0VJQ0FnTURBbllPQ0d3EAE
5110,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,大河内真季,2025-12-31T04:50:28.771Z,今年で2回目の利用と成りましたが、2回とも行き渡ったサービスをして頂き、感謝しております。,,ChZDSUhNMG9nS0VJQ0FnTURBbloyVldBEAE
5111,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,りん,2025-12-30T07:24:56.869Z,"この度は大変お世話になりました。
最初から最後まで丁寧に説明していただき、落ち着いて安心して葬儀を執り行うことができました。",,Ci9DQUlRQUNvZENodHljRjlvT21kR1lVa3lOVFpQWWtaUk5XeHFka3BvT1dNdFVGRRAB
5112,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,も,2025-12-30T07:18:14.736Z,"この度は大変お世話になりました。
突然のことで何も分からない中、最初から最後まで丁寧に説明していただき、安心して葬儀を執り行うことができました。",,Ci9DQUlRQUNvZENodHljRjlvT2xZMFIwWmhaVTU2U1ZKRmRqVnNSbHBSU2psYVgxRRAB
5113,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,河原航希,2025-12-30T06:56:53.235Z,"初めての葬儀で分からないことだらけでしたが、終始丁寧に対応していただき安心して進められました。
説明も分かりやすく、気持ちに寄り添ってくださったのが印象的でした。",,Ci9DQUlRQUNvZENodHljRjlvT2tSeWRrVkRMVGx3ZVZOd1J6UTJSMDU0WVhaU2NHYxAB
5114,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,ぱぴこぱぴ,2025-12-30T06:54:23.066Z,先日祖母のお葬式をお願いしました。葬儀前にの数日間もお世話になりました。こちらの意見を汲み取っていただき、最後に祖母も満足のいくお葬式にできたのかなと思います。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2pOVWFsZDRWV3BuYUhaNU5HMHdlVXRxVDJoNFNrRRAB
5115,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,みず,2025-12-30T06:53:55.151Z,とても親切で丁寧にしていただきました。母も喜んでると思います。,,Ci9DQUlRQUNvZENodHljRjlvT205eVNWbEdTa296WWpGWVJWQlVZVE5aWHpsdmFHYxAB
5116,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,中村亮太,2025-12-21T07:28:34.876Z,素晴らしい対応でした。,,Ci9DQUlRQUNvZENodHljRjlvT21vNGMxZDJSMDFaZWpKbGQxaDVhSEl4UjFObWNYYxAB
5117,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,やんやん,2025-12-21T07:26:38.061Z,丁寧に対応いただけましたので安心してお任せできました。,,Ci9DQUlRQUNvZENodHljRjlvT2tSMGVESkZabkpQUWpaWmJqZDNWM2xGU1V4Q2JIYxAB
5118,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,鵜瀬裕恵,2026-01-20T06:38:21.002Z,素晴らしい最高の葬儀をありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2twVE1FSlpWWEZET1d0RmN6bHZPSFZRYmxwelRtYxAB
5119,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,mi-,2025-12-19T04:34:23.737Z,半年前にもお世話になりましたが、良心的で良かったです。,,Ci9DQUlRQUNvZENodHljRjlvT25Rd1MzVjJPVTk2WVVwdmFUTlRSMGgxTm5ac2NWRRAB
5120,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,黒瀬俊,2025-12-15T03:53:11.805Z,ご丁寧に対応いただけて良かったです。,,Ci9DQUlRQUNvZENodHljRjlvT2tvMVMwNWxkVVJ6V25STGFIWkJRVTE1VGtOd1pIYxAB
5121,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,furumoto Harumi,2025-12-15T03:52:45.858Z,この度は丁寧に対応頂きましてありがとうございました。家族葬でしたが温かい気持ちで送ることができました。,,Ci9DQUlRQUNvZENodHljRjlvT2tOSE9YVlpUSE0wVjJwWmVEYzBaREY2U0VaRU0wRRAB
5122,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,黒瀬愛美,2025-12-15T03:52:18.265Z,"綺麗な会場でご丁寧に対応していただき
しっかりお見送りすることができました。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT214NWEyNXJaVU0wWkUxTlMzSm9ZakJRV0VkU1dHYxAB
5123,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,Mii Tamatama,2025-12-15T03:52:10.345Z,家族葬にピッタリのスケール、雰囲気でした,,Ci9DQUlRQUNvZENodHljRjlvT2s5VGFHUlJNMkZOWkVvNE0wRkViM2QwTW5ObWMyYxAB
5124,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,4,古本建二,2025-12-15T03:50:58.045Z,対応よかったです❗,,Ci9DQUlRQUNvZENodHljRjlvT2kxVWIyRjROMVIyVEROU2VrNVNaSHBJU0RGRGIyYxAB
5125,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,難民,2025-12-14T00:55:41.100Z,とても良い会場でした。スタッフさんの対応もとても良かったです。,,Ci9DQUlRQUNvZENodHljRjlvT205d2VVNVJlalJyUzB4a2NtdHZSV05MUjJnM1IyYxAB
5126,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,小野明美,2025-12-13T11:19:30.842Z,スタッフの方の対応も良いですし、ホールも綺麗でよいと思います。,,Ci9DQUlRQUNvZENodHljRjlvT2xWbmVtTlBiMkl3U0ZCT2RYUXdVbEJuWW5WbWFVRRAB
5127,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,たこたこ,2025-12-13T10:33:51.989Z,とても良い会場でした。スタッフさんの対応もとても良かったです,,Ci9DQUlRQUNvZENodHljRjlvT2tzelpWWjFiakF3UmpsSmRERjRWalEyVUU4M1VIYxAB
5128,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,A,2025-12-10T07:21:10.789Z,会場も綺麗で、敏速丁寧に対応していただきました。,,Ci9DQUlRQUNvZENodHljRjlvT2s5TmF6WkVhVWxCVlZsWGQydHdaVkE0UTNScmFGRRAB
5129,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,Tae K,2025-12-10T07:19:52.444Z,綺麗な会場で良い対応をしていただきました。,,Ci9DQUlRQUNvZENodHljRjlvT2twR1FXdDVkMFpaZFhjME9WOTBNMTlVVlhKbmNIYxAB
5130,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,西村正男,2025-12-10T05:53:06.919Z,とても親切にして頂き感謝しかありません。,,Ci9DQUlRQUNvZENodHljRjlvT2tJeGRHVnJiWEpsTTFwcmNqbGZTRUZvVEVNNVltYxAB
5131,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,河原歩香,2025-12-03T04:49:59.110Z,最後家族みんなでゆっくり過ごすことができました。よかったです。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT21GVFdsRmpNbVpmVTJ4TVVuWk5jR05WY2pkbFRYYxAB
5132,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,河原芳和,2025-12-03T04:47:56.484Z,"建物も新しく綺麗でした
トイレやお風呂大型テレビ充実しました
とても良かったです。",,Ci9DQUlRQUNvZENodHljRjlvT2pOUFYxOXdPWGhRVlY5R1pEWlNTV3RQTVdsV1lsRRAB
5133,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,Runa 0524,2025-11-28T08:37:11.397Z,一つ一つの案内が丁寧で分かりやすかったです。,,Ci9DQUlRQUNvZENodHljRjlvT2s1eFdHTnRVRmRJYVY4eWJXRnBkMnRXV0VKdGFGRRAB
5134,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,吉田優樹（ゆうきちゃま）,2025-11-28T08:34:27.432Z,素晴らしいサービスでした！,,Ci9DQUlRQUNvZENodHljRjlvT2xaaWRWaFFhMHRvZDJ0VFgyNWxVa3hQY25OQ1VHYxAB
5135,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,大川美帆,2025-11-26T06:42:44.750Z,"2日間に渡り大変お世話になりました。
司会進行分かりやすく、きちんとお別れできました。
また機会があればよろしくお願い致します",,Ci9DQUlRQUNvZENodHljRjlvT2xWMGNFRjVZVUZ4Y2tGbVZFRnZVMHBSTmxkWFMxRRAB
5136,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,大川博史,2025-11-26T06:42:39.754Z,"懇切丁寧にご対応いただけました！
ありがとうございました！",,Ci9DQUlRQUNvZENodHljRjlvT2psWmFITnZkRWxRY2xGcE16QXdUSFJQVERkRU9XYxAB
5137,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,大川知穂,2025-11-26T06:41:30.334Z,"お通夜と葬儀でお世話になりました。
進行もとてもスムーズに行っていただき、大変満足致しました。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21oTlYzSjJWR1p2Y0VaR05HRjViMDFNZFY5WE5sRRAB
5138,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,kimura- t1022,2026-01-20T06:36:35.652Z,大変綺麗で有難う御座いました。,,Ci9DQUlRQUNvZENodHljRjlvT21GcVNFNDNSV0ZPUjFkeU4xQnJZVzVzYnpCdmVHYxAB
5139,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,山口洋平,2025-11-25T06:54:41.889Z,きれいな建物で綺麗に花を生けてもらい素晴らしいお通夜とお葬式ができたと思います。,,Ci9DQUlRQUNvZENodHljRjlvT21KRGNsOXVTRFEzWWtOamNXVkxkbnByYld4c0xWRRAB
5140,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,祐介加藤,2025-11-25T06:52:16.719Z,親切で良かったです。,,Ci9DQUlRQUNvZENodHljRjlvT2t0T1VEUktSWFk0YmtSV2FreGxRV3BNWjBSM01VRRAB
5141,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,加藤麗香,2025-11-24T09:50:30.925Z,綺麗な斎場でくつろげる空間です。家族葬で利用しました。,,Ci9DQUlRQUNvZENodHljRjlvT2xkd2MzVkRiMVpNU0hGVlZ6Vk1VMFZXTWtsbVJrRRAB
5142,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,水口剛,2025-11-24T09:48:44.727Z,親切にしていだき、有難う御座いました。,,Ci9DQUlRQUNvZENodHljRjlvT25KYVZYTjNSUzA0ZWtoYU1FWlNNM0p6TWxWalEwRRAB
5143,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,李池,2025-11-24T06:13:07.991Z,丁寧な対応で助かりました,,Ci9DQUlRQUNvZENodHljRjlvT2pSQ2NrRkJSa2x4V2w5SE5YcFlSMVY0ZFRSalVtYxAB
5144,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,tama nira,2025-11-24T06:12:58.308Z,丁寧に対応されて助かりました。,,Ci9DQUlRQUNvZENodHljRjlvT2tGUlUzbGtTblZ4VkRKMU1FTjNWMWhuTFRKM1RIYxAB
5145,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,MELLO,2025-11-24T06:12:57.230Z,ご丁寧にありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2xwTWRWbFhXbUZCWVUxdFowdHdPVEV0TTJsQ1VtYxAB
5146,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,A,2025-11-22T04:53:58.192Z,出来たばかりで綺麗なところで、コンセントなども壁の色と同色にしていて生活感は感じられないように細部まで工夫を凝らしておられました。また、スタッフの方からのお心配りなども申し分ない程素晴らしかったです。,,Ci9DQUlRQUNvZENodHljRjlvT2pWUWFGSktaRmhFT1dNNVQxWnNSWFpaUkMxbE5FRRAB
5147,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,hiro kitai,2025-11-22T04:52:43.146Z,丁寧な対応をしていただきました,,Ci9DQUlRQUNvZENodHljRjlvT21kSFdEWlNablpGTms5dlltNHRXRTExYjI1dFVWRRAB
5148,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,中村綾花,2025-11-21T04:49:21.885Z,"丁寧な対応をして頂き心休まりました。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2tORVNscFZSemt0YkcxclJHUjBUVkp5Y0dFeFJHYxAB
5149,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,mayu koi,2025-11-19T08:09:26.682Z,会場もとても綺麗でスタッフの皆様に助けられ安心して式を無事終えることができました。,,Ci9DQUlRQUNvZENodHljRjlvT2pkWFdFSk5VWE5SVEc5aWFrZFZWbEpHU3pob1lVRRAB
5150,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,田川典子,2025-11-17T05:37:20.602Z,親切丁寧良かったです,,Ci9DQUlRQUNvZENodHljRjlvT21od2RqRklNSFpQYWtWcVFtOUhOSFZqZGs0MVprRRAB
5151,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,田中美奈子,2025-11-16T08:18:54.365Z,よかったです,,Ci9DQUlRQUNvZENodHljRjlvT21kUFEyWnlYemRaYWtGclRGWlFjM1JtY3pJeVYxRRAB
5152,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,田中!?,2025-11-16T08:18:20.768Z,"すごいですよ〜
行ってみたらいいですよ！",,Ci9DQUlRQUNvZENodHljRjlvT2xGT1kxOUxZME5NYVhBeFkyZDZWblZhVDBkVVJVRRAB
5153,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,つくしまん,2025-11-16T08:17:36.748Z,母親の式で大変良くして頂きました。,,Ci9DQUlRQUNvZENodHljRjlvT25WeWNFTlNTRlozUW5sTldsUkJUMlZHU1cxeFNFRRAB
5154,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,釜屋暢寛,2025-11-13T04:52:44.854Z,"突然の事でどうしたらいいかわからない中、
丁寧に対応してくださいました。",,Ci9DQUlRQUNvZENodHljRjlvT2xOTU9WQXlMVkkyTm5Sd1JFOURVbmwwT0ZsV01VRRAB
5155,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,しょう,2025-11-13T04:52:20.855Z,とても親切に対応していただきました。,,Ci9DQUlRQUNvZENodHljRjlvT20xcFpqUm1OSFppUVhZNFFWSmtPV3BIU0ROd05WRRAB
